DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN.x,ING,REC,CAR,SEC,I_HOGAR
7843825,1,1,1,1,0,0,0,696666.66667
7828211,1,1,1,1,0,1,1,1100000
7806914,1,1,1,1,0,0,1,3280000
7826413,1,1,1,1,0,0,1,700000
7908791,1,1,1,1,0,0,1,600000
7839655,1,1,1,1,0,0,0,386666.66667
7895459,1,1,1,1,0,1,0,4516666.6667
7792894,1,1,1,1,0,0,0,450000
7793652,1,1,1,1,0,1,1,1516666.6667
7892195,1,1,1,1,0,0,1,400000
7822020,1,1,1,1,0,0,1,1220000
7829344,1,1,1,1,0,0,1,1083333.3333
7835740,1,1,1,1,0,0,0,845000
7871623,1,1,1,1,0,0,1,1544500
7887235,1,1,1,1,0,0,1,66666.666667
7855095,1,1,1,1,0,0,1,570000
7795700,1,1,1,1,0,0,1,220000
7861996,1,1,1,1,0,0,1,600000
7805343,1,1,1,1,0,0,1,2916666.6667
7897972,1,1,1,1,0,0,1,1280000
7825136,1,1,1,1,0,0,1,600000
7899126,1,1,1,1,0,0,0,1200000
7838615,1,1,1,1,0,0,1,412500
7849516,1,1,1,1,0,0,1,812500
7817634,1,1,1,1,0,0,1,585000
7847561,1,1,1,1,0,0,1,800000
7845440,1,1,1,1,0,0,0,1700000
7831640,1,1,1,1,0,0,1,700000
7798572,1,1,1,1,1,0,1,1228500
7877098,1,1,1,1,0,0,1,408333.33333
7866303,1,1,1,1,0,0,1,869000
7843422,1,1,1,1,0,0,1,600000
7863078,1,1,1,1,0,0,1,620000
7821650,1,1,1,1,0,0,1,702416.66667
7842301,1,1,1,1,0,0,1,1037500
7820117,1,1,1,1,0,0,1,1000000
7878311,1,1,1,1,0,0,1,1333666.6667
7821934,1,1,1,1,0,0,1,216666.66667
7821515,1,1,1,1,0,0,1,1400333.3333
7790273,1,1,1,1,0,0,0,800000
7852816,1,1,1,1,0,0,1,1980000
7840562,1,1,1,1,0,0,1,1375000
7894167,1,1,1,1,0,0,0,2180000
7824390,1,1,1,1,0,0,1,1460000
7840511,1,1,1,1,0,0,1,650833.33333
7849633,1,1,1,1,0,0,1,1108333.3333
7833228,1,1,1,1,0,0,1,1132500
7869589,1,1,1,1,0,0,1,900000
7861794,1,1,1,1,0,0,1,758333.33333
7859205,1,1,1,1,0,0,1,650000
7856459,1,1,1,1,0,0,1,305000
7820534,1,1,1,1,0,0,1,1000000
7811598,1,1,1,1,1,0,1,125000
7850549,1,1,1,1,0,0,1,1100000
7866989,1,1,1,1,0,0,1,800000
7861624,1,1,1,1,0,0,1,1045000
7835705,1,1,1,1,0,0,1,700000
7875181,1,1,1,1,1,0,1,920000
7842791,1,1,1,1,0,0,1,1652500
7816875,1,1,1,1,0,0,0,980000
7852574,1,1,1,1,0,1,1,391666.66667
7908538,1,1,1,1,0,0,1,4537500
7808268,1,1,1,1,0,0,1,783333.33333
7846750,1,1,1,1,0,0,1,280000
7829328,1,1,1,1,0,0,0,620833.33333
7823999,1,1,1,1,0,0,1,170000
7809312,1,1,1,1,0,0,0,900000
7832038,1,1,1,1,0,0,1,440000
7854718,1,1,1,1,0,0,0,2941666.6667
7802204,1,1,1,1,0,0,1,183333.33333
7852785,1,1,1,1,0,0,1,909583.33333
7821035,1,1,1,1,0,0,1,878333.33333
7833062,1,1,1,1,0,0,0,800000
7888247,1,1,1,1,1,0,1,930000
7794784,1,1,1,1,0,0,1,1063333.3333
7835006,1,1,1,1,0,0,1,1043333.3333
7874422,1,1,1,1,0,0,0,400000
7899204,1,1,1,1,0,0,1,495000
7838308,1,1,1,1,0,0,1,1000000
7832577,1,1,1,1,0,0,0,150000
7881382,1,1,1,1,0,0,1,1400000
7854615,1,1,1,1,0,0,1,938333.33333
7812808,1,1,1,1,0,0,1,12400000
7898421,1,1,1,1,1,0,1,470000
7877018,1,1,1,1,0,0,1,1158666.6667
7875061,1,1,1,1,0,0,1,2880000
7863936,1,1,1,1,0,0,1,1835000
7829901,1,1,1,1,0,0,1,333333.33333
7843860,1,1,1,1,0,0,0,1300000
7788429,1,1,1,1,0,0,1,850000
7842296,1,1,1,1,0,0,1,1665833.3333
7816483,1,1,1,1,0,0,1,2755000
7802529,1,1,1,1,0,0,1,970000
7841350,1,1,1,1,0,0,1,800000
7884266,1,1,1,1,0,0,1,454166.66667
7840402,1,1,1,1,0,0,1,1520833.3333
7829705,1,1,1,1,0,0,1,300000
7831063,1,1,1,1,0,0,1,1365833.3333
7854600,1,1,1,1,0,0,1,800000
7813940,1,1,1,1,0,0,1,1760000
7846221,1,1,1,1,0,0,1,426666.66667
7845370,1,1,1,1,0,0,1,1440000
7812812,1,1,1,1,0,0,1,330000
7792090,1,1,1,1,0,0,1,2100000
7825763,1,1,1,1,0,0,1,930000
7872881,1,1,1,1,0,0,1,615000
7823655,1,1,1,1,0,0,1,4706666.6667
7901729,1,1,1,1,0,0,1,2117500
7905911,1,1,1,1,0,0,1,522000
7851462,1,1,1,1,0,0,1,1700000
7898993,1,1,1,1,0,0,1,190000
7836962,1,1,1,1,0,0,1,700000
7826244,1,1,1,1,0,0,0,1350000
7818866,1,1,1,1,0,0,0,1274166.6667
7807115,1,1,1,1,0,0,1,1158866.6667
7841828,1,1,1,1,0,0,1,383333.33333
7836098,1,1,1,1,0,0,1,2621666.6667
7828197,1,1,1,1,0,0,0,3597000
7818226,1,1,1,1,0,0,1,431666.66667
7837343,1,1,1,1,0,0,1,600000
7807407,1,1,1,1,0,0,0,860000
7788092,1,1,1,1,0,0,1,3708333.3333
7850840,1,1,1,1,0,0,1,1577166.6667
7876734,1,1,1,1,0,0,1,1150000
7858242,1,1,1,1,0,0,1,3141666.6667
7854518,1,1,1,1,0,0,1,616666.66667
7831486,1,1,1,1,0,0,1,2440000
7826754,1,1,1,1,1,0,1,252083.33333
7826885,1,1,1,1,0,0,1,220000
7833806,1,1,1,1,0,0,1,1008333.3333
7874375,1,1,1,1,0,0,1,1050000
7850940,1,1,1,1,0,0,1,710000
7798063,1,1,1,1,0,0,1,470000
7873689,1,1,1,1,0,0,0,166666.66667
7844671,1,1,1,1,0,0,1,850000
7807603,1,1,1,1,0,0,1,3000000
7883135,1,1,1,1,0,0,1,2000000
7869792,1,1,1,1,0,0,1,1400000
7842854,1,1,1,1,0,0,1,967000
7856890,1,1,1,1,0,0,0,1200000
7820597,1,1,1,1,1,0,1,300000
7794064,1,1,1,1,0,0,1,456250
7838864,1,1,1,1,0,0,1,1199166.6667
7862474,1,1,1,1,0,0,1,450000
7846019,1,1,1,1,0,0,1,471666.66667
7877982,1,1,1,1,0,0,1,141666.66667
7821422,1,1,1,1,0,0,1,720000
7868258,1,1,1,1,0,0,0,300000
7817704,1,1,1,1,0,0,1,300000
7867988,1,1,1,1,0,0,1,1570000
7909705,1,1,1,1,1,0,1,155010
7812133,1,1,1,1,0,0,1,600000
7852909,1,1,1,1,0,0,0,1105000
7815186,1,1,1,1,0,0,1,1110000
7856588,1,1,1,1,0,0,1,2729166.6667
7864609,1,1,1,1,0,0,1,1050000
7860601,1,1,1,1,0,0,0,1280000
7807047,1,1,1,1,0,0,1,940133.33333
7871636,1,1,1,1,0,0,1,850000
7834097,1,1,1,1,0,0,1,750000
7883031,1,1,1,1,0,0,1,2000000
7829507,1,1,1,1,0,0,1,545000
7796790,1,1,1,1,0,0,1,650000
7798212,1,1,1,1,0,0,1,850000
7824490,1,1,1,1,0,0,1,900000
7890545,1,1,1,1,0,0,1,4233333.3333
7825264,1,1,1,1,0,0,1,1110000
7845806,1,1,1,1,0,0,1,400000
7845903,1,1,1,1,0,0,1,1417333.3333
7870919,1,1,1,1,0,0,1,100000
7832472,1,1,1,1,0,0,0,1045000
7797464,1,1,1,1,0,0,1,200000
7903828,1,1,1,1,0,0,1,670000
7822589,1,1,1,1,0,0,1,433333.33333
7899859,1,1,1,1,0,0,1,3305000
7845050,1,1,1,1,0,0,1,196666.66667
7830936,1,1,1,1,0,0,0,266500
7788753,1,1,1,1,0,0,1,494166.66667
7849916,1,1,1,1,0,0,1,657083.33333
7805845,1,1,1,1,0,0,1,1700000
7877059,1,1,1,1,1,0,0,2516166.6667
7794194,1,1,1,1,0,0,1,628333.33333
7817116,1,1,1,1,0,0,1,2550000
7863720,1,1,1,1,0,0,1,1609166.6667
7854178,1,1,1,1,0,0,1,6866666.6667
7845221,1,1,1,1,0,0,1,1755000
7849869,1,1,1,1,0,0,1,2300000
7833773,1,1,1,1,0,0,1,510000
7850307,1,1,1,1,0,0,0,868833.33333
7850176,1,1,1,1,1,0,1,300000
7886741,1,1,1,1,0,0,1,2554672
7843228,1,1,1,1,0,0,1,1763333.3333
7836359,1,1,1,1,1,0,1,770833.33333
7845768,1,1,1,1,0,0,1,470000
7834822,1,1,1,1,0,0,1,990000
7871088,1,1,1,1,1,0,1,1520000
7904660,1,1,1,1,1,0,1,800000
7860474,1,1,1,1,0,0,1,661666.66667
7900085,1,1,1,1,0,0,1,700000
7902553,1,1,1,1,0,0,1,20580000
7846074,1,1,1,1,0,0,0,1306833.3333
7815466,1,1,1,1,0,0,1,300000
7861020,1,1,1,1,0,0,1,390000
7877244,1,1,1,1,1,0,0,2617000
7884554,1,1,1,1,0,0,0,763333.33333
7868752,1,1,1,1,0,0,1,508333.33333
7846110,1,1,1,1,0,0,1,556666.66667
7791546,1,1,1,1,0,0,1,1133333.3333
7848125,1,1,1,1,0,0,0,900000
7798145,1,1,1,1,0,0,1,1336666.6667
7883741,1,1,1,1,0,0,0,281666.66667
7833885,1,1,1,1,0,0,1,354166.66667
7870714,1,1,1,1,0,0,1,193333.33333
7887144,1,1,1,1,0,0,1,148333.33333
7796561,1,1,1,1,0,0,1,200000
7874976,1,1,1,1,0,0,1,1641666.6667
7849243,1,1,1,1,0,0,1,480000
7842469,1,1,1,1,0,0,1,890000
7833622,1,1,1,1,0,0,1,280000
7819677,1,1,1,1,0,0,1,400000
7825594,1,1,1,1,0,0,1,1800000
7845218,1,1,1,1,0,0,1,1205000
7871438,1,1,1,1,0,0,0,2964166.6667
7880992,1,1,1,1,0,0,0,500000
7829975,1,1,1,1,0,0,1,1050000
7825653,1,1,1,1,0,0,1,1123333.3333
7794343,1,1,1,1,0,0,0,2220000
7802187,1,1,1,1,0,0,0,2110000
7811535,1,1,1,1,0,0,1,540000
7849594,1,1,1,1,0,0,1,800000
7823852,1,1,1,1,0,0,1,1150000
7795892,1,1,1,1,0,0,0,2558333.3333
7842959,1,1,1,1,0,0,1,1350000
7881352,1,1,1,1,0,0,1,680000
7836997,1,1,1,1,0,0,1,775000
7804739,1,1,1,1,0,0,0,626666.66667
7837222,1,1,1,1,0,0,1,1367000
7794110,1,1,1,1,0,0,1,1330000
7858467,1,1,1,1,1,0,0,313333.33333
7851228,1,1,1,1,0,0,1,490000
7809120,1,1,1,1,0,0,1,1266666.6667
7826835,1,1,1,1,0,0,1,17851083.333
7852459,1,1,1,1,0,0,1,633333.33333
7812033,1,1,1,1,0,0,1,950000
7825231,1,1,1,1,0,0,1,580000
7804384,1,1,1,1,0,0,1,635000
7844619,1,1,1,1,0,0,1,1350000
7890540,1,1,1,1,0,0,1,1000000
7852453,1,1,1,1,0,0,1,4060000
7816080,1,1,1,1,0,0,1,1650000
7863993,1,1,1,1,0,0,1,1345000
7837010,1,1,1,1,1,0,1,1200000
7889360,1,1,1,1,0,0,1,1901600
7789606,1,1,1,1,0,0,0,1631666.6667
7882124,1,1,1,1,0,0,1,1200000
7862900,1,1,1,1,0,0,1,480000
7804480,1,1,1,1,0,0,0,2048333.3333
7894218,1,1,1,1,0,0,1,1580000
7867373,1,1,1,1,0,0,1,590000
7905685,1,1,1,1,1,0,1,2900000
7852695,1,1,1,1,0,0,1,896666.66667
7903373,1,1,1,1,0,0,1,1205000
7822876,1,1,1,1,0,0,1,800000
7831052,1,1,1,1,0,0,1,898333.33333
7836477,1,1,1,1,0,0,1,912500
7868468,1,1,1,1,0,0,1,300000
7876462,1,1,1,1,0,0,1,1800000
7860414,1,1,1,1,0,0,0,715000
7856056,1,1,1,1,0,0,1,743333.33333
7829716,1,1,1,1,0,0,0,401666.66667
7835389,1,1,1,1,0,0,1,230000
7834787,1,1,1,1,0,0,1,3248333.3333
7858492,1,1,1,1,0,0,1,2837500
7845712,1,1,1,1,0,0,1,1180000
7906982,1,1,1,1,0,0,1,1060000
7858196,1,1,1,1,0,0,1,1250000
7828276,1,1,1,1,0,0,1,611666.66667
7818369,1,1,1,1,0,0,1,21976333.333
7848424,1,1,1,1,0,0,1,716666.66667
7838617,1,1,1,1,0,0,1,1025000
7909430,1,1,1,1,0,0,1,1720000
7858725,1,1,1,1,0,0,0,2326336.6667
7851126,1,1,1,1,0,0,1,1983333.3333
7798431,1,1,1,1,0,0,1,650000
7826542,1,1,1,1,0,0,0,800000
7829617,1,1,1,1,0,0,1,690000
7843753,1,1,1,1,0,0,0,1100000
7851533,1,1,1,1,0,0,0,625000
7851112,1,1,1,1,0,0,0,570000
7885326,1,1,1,1,0,0,1,1416666.6667
7820345,1,1,1,1,0,0,1,845000
7873132,1,1,1,1,0,0,1,1008333.3333
7878228,1,1,1,1,0,0,1,750000
7833125,1,1,1,1,1,0,1,663333.33333
7797004,1,1,1,1,0,0,1,250000
7807584,1,1,1,1,0,0,1,140000
7834213,1,1,1,1,0,0,1,780000
7849111,1,1,1,1,1,0,1,890000
7855688,1,1,1,1,0,0,1,1223333.3333
7901079,1,1,1,1,0,0,0,1385000
7805495,1,1,1,1,0,0,1,405000
7888414,1,1,1,1,0,0,1,1245000
7884088,1,1,1,1,0,0,1,700000
7790830,1,1,1,1,1,0,0,1080000
7886969,1,1,1,1,0,0,0,1400000
7856598,1,1,1,1,0,0,1,550000
7815265,1,1,1,1,0,0,1,610000
7852517,1,1,1,1,0,0,1,850000
7874088,1,1,1,1,0,0,1,1300000
7874425,1,1,1,1,0,0,0,162500
7832302,1,1,1,1,0,0,1,100000
7880018,1,1,1,1,0,0,1,530000
7792244,1,1,1,1,0,0,0,803333.33333
7884148,1,1,1,1,0,0,1,1550000
7867928,1,1,1,1,0,0,1,1920000
7843837,1,1,1,1,0,0,1,475833.33333
7827048,1,1,1,1,0,0,1,233333.33333
7858468,1,1,1,1,0,0,1,210000
7826182,1,1,1,1,0,0,0,935000
7854000,1,1,1,1,0,0,1,2667500
7851824,1,1,1,1,0,0,1,300000
7819959,1,1,1,1,0,0,1,1041666.6667
7813378,1,1,1,1,0,0,1,1297500
7839635,2,1,2,1,0,0,1,1300000
7834607,1,1,1,1,0,0,1,1200000
7845736,1,1,1,1,0,0,1,366666.66667
7875743,1,1,1,1,0,0,1,402500
7892661,1,1,1,1,0,0,1,10091666.667
7821243,1,1,1,1,0,0,0,980000
7900707,1,1,1,1,0,0,1,2053333.3333
7865876,1,1,1,1,0,0,0,200000
7812194,1,1,1,1,0,0,1,66666.666667
7835596,1,1,1,1,0,0,0,2000000
7872531,1,1,1,1,0,0,1,580833.33333
7803172,1,1,1,1,0,0,1,650000
7820976,1,1,1,1,0,0,1,796666.66667
7870533,1,1,1,1,0,0,1,130000
7795262,1,1,1,1,0,0,1,780000
7891868,1,1,1,1,0,0,1,353333.33333
7845670,1,1,1,1,1,0,1,1624000
7815403,1,1,1,1,0,0,1,700000
7841911,1,1,1,1,0,0,0,1061666.6667
7836569,1,1,1,1,0,0,1,300000
7789031,1,1,1,1,0,0,0,780000
7896221,1,1,1,1,0,0,1,180000
7891877,1,1,1,1,0,0,1,156666.66667
7833354,1,1,1,1,0,0,1,370000
7864476,1,1,1,1,0,0,0,300000
7825666,1,1,1,1,0,0,1,1816666.6667
7856374,1,1,1,1,0,0,1,1150000
7896507,1,1,1,1,0,0,0,966666.66667
7834256,1,1,1,1,0,0,1,750000
7906945,2,1,2,1,0,0,0,1453500
7846054,1,1,1,1,0,0,1,430000
7807847,1,1,1,1,1,0,1,700000
7866614,1,1,1,1,0,0,1,358333.33333
7858721,1,1,1,1,0,0,1,6600000
7904513,1,1,1,1,0,0,1,515000
7812658,1,1,1,1,0,0,1,933333.33333
7857407,1,1,1,1,0,0,0,1083333.3333
7789840,1,1,1,1,0,0,1,297500
7867640,1,1,1,1,0,0,1,8450833.3333
7898461,1,1,1,1,0,0,0,300000
7865438,1,1,1,1,0,0,1,716666.66667
7841774,1,1,1,1,0,0,1,1766666.6667
7856091,1,1,1,1,0,0,1,522500
7802447,1,1,1,1,0,0,0,1000000
7817696,1,1,1,1,0,0,1,78333.333333
7889025,1,1,1,1,0,0,1,590000
7840330,1,1,1,1,0,0,0,166666.66667
7813280,1,1,1,1,0,0,1,1137500
7856814,1,1,1,1,0,1,1,400000
7891309,1,1,1,1,0,0,0,595833.33333
7817686,1,1,1,1,0,0,1,25040000
7910052,1,1,1,1,0,0,1,500000
7884439,1,1,1,1,0,0,0,1020000
7797225,1,1,1,1,1,0,1,550000
7887392,1,1,1,1,1,1,1,5416666.6667
7833374,1,1,1,1,0,0,1,2050000
7802429,1,1,1,1,0,0,1,1335000
7812872,1,1,1,1,0,0,1,2060000
7880663,1,1,1,1,0,0,1,500000
7900234,1,1,1,1,0,0,1,750000
7808342,1,1,1,1,0,0,0,1466666.6667
7832615,1,1,1,1,0,0,1,500000
7789244,1,1,1,1,0,1,1,500000
7873986,1,1,1,1,0,0,1,1200000
7861323,1,1,1,1,0,0,1,400000
7874404,1,1,1,1,0,0,1,891666.66667
7794952,1,1,1,1,0,0,1,400000
7865477,1,1,1,1,0,0,1,590000
7836666,1,1,1,1,0,0,1,1080000
7883223,1,1,1,1,0,0,1,545000
7899373,1,1,1,1,0,0,1,800000
7866416,1,1,1,1,0,0,0,1716666.6667
7839747,1,1,1,1,1,0,1,783333.33333
7893490,1,1,1,1,0,0,1,486250
7831036,1,1,1,1,0,0,1,325000
7815955,1,1,1,1,0,0,0,2680000
7802430,1,1,1,1,0,0,0,1250000
7812234,1,1,1,1,0,0,1,1050000
7832154,1,1,1,1,0,0,1,2183333.3333
7872387,1,1,1,1,0,0,1,560000
7840198,1,1,1,1,0,0,1,1026666.6667
7843484,1,1,1,1,0,0,1,608333.33333
7884853,2,1,2,1,0,0,1,1200000
7859184,1,1,1,1,0,0,1,400000
7822456,1,1,1,1,0,0,1,265833.33333
7887326,1,1,1,1,0,0,1,1095000
7798901,1,1,1,1,0,0,1,320000
7853378,1,1,1,1,0,0,1,1066666.6667
7849432,1,1,1,1,0,0,1,1050000
7878577,1,1,1,1,0,0,1,175000
7804649,1,1,1,1,0,0,1,200000
7898786,1,1,1,1,0,0,0,588333.33333
7830302,1,1,1,1,0,0,1,1500000
7856578,1,1,1,1,0,0,0,1166666.6667
7792976,1,1,1,1,1,0,0,750000
7871270,1,1,1,1,0,0,1,400000
7889036,1,1,1,1,0,0,1,1034166.6667
7821719,1,1,1,1,0,0,1,890000
7867924,1,1,1,1,0,0,1,11000000
7871592,1,1,1,1,0,0,1,1365000
7847760,1,1,1,1,0,0,1,708333.33333
7906552,1,1,1,1,0,0,1,900000
7900456,1,1,1,1,1,0,1,1666666.6667
7860690,1,1,1,1,0,0,0,560000
7795511,1,1,1,1,0,0,1,573000
7845603,1,1,1,1,0,0,1,191666.66667
7792045,1,1,1,1,0,0,1,235000
7861309,1,1,1,1,1,0,1,1143500
7812824,1,1,1,1,0,0,1,1937500
7822751,1,1,1,1,0,0,1,1250000
7804899,1,1,1,1,0,0,1,1030000
7854126,1,1,1,1,0,0,1,800000
7844423,1,1,1,1,0,0,1,793333.33333
7824074,1,1,1,1,0,0,1,1790000
7798482,1,1,1,1,0,0,1,1442500
7859315,1,1,1,1,0,0,1,2584583.3333
7866685,1,1,1,1,0,0,1,1410000
7793039,1,1,1,1,0,0,1,1233333.3333
7855952,1,1,1,1,0,0,1,90000
7880785,1,1,1,1,0,0,1,370000
7827540,1,1,1,1,1,0,1,673333.33333
7841089,1,1,1,1,0,0,1,300000
7787998,1,1,1,1,0,0,1,888333.33333
7829720,1,1,1,1,0,0,1,450000
7871486,1,1,1,1,0,0,0,1233000
7889004,1,1,1,1,0,0,1,1337500
7852899,1,1,1,1,0,1,0,2642000
7879800,1,1,1,1,0,0,1,1150000
7892252,1,1,1,1,0,0,1,2031666.6667
7795572,1,1,1,1,0,0,0,400000
7872433,1,1,1,1,0,0,1,1040000
7828080,1,1,1,1,0,0,0,1590000
7812693,1,1,1,1,0,0,1,1420000
7850767,1,1,1,1,0,0,1,835000
7871525,1,1,1,1,0,0,1,650000
7885502,1,1,1,1,0,0,1,1678333.3333
7840510,1,1,1,1,0,0,1,920000
7834679,1,1,1,1,0,0,1,3195731.5
7850030,1,1,1,1,0,0,1,953333.33333
7793619,1,1,1,1,0,0,0,1230833.3333
7812874,1,1,1,1,0,0,1,600000
7816658,1,1,1,1,0,0,1,195000
7817459,1,1,1,1,0,0,1,180000
7815276,1,1,1,1,0,0,0,1195000
7875796,1,1,1,1,0,0,1,680000
7891344,1,1,1,1,0,1,1,7392000
7880507,1,1,1,1,0,0,1,485500
7797955,1,1,1,1,0,0,1,1600000
7850828,1,1,1,1,0,0,1,5047333.3333
7890855,1,1,1,1,0,0,1,355000
7849918,1,1,1,1,0,0,1,900000
7856524,1,1,1,1,0,0,1,1285000
7905360,1,1,1,1,0,0,0,1250000
7820857,1,1,1,1,0,0,0,1250833.3333
7798141,1,1,1,1,0,0,1,100000
7906028,1,1,1,1,0,0,1,900000
7804824,1,1,1,1,0,0,1,600000
7896376,1,1,1,1,0,0,1,525000
7845079,1,1,1,1,0,0,1,2308333.3333
7898473,1,1,1,1,1,0,1,620000
7798045,1,1,1,1,0,0,1,430000
7824033,1,1,1,1,0,0,1,2470000
7907268,1,1,1,1,0,0,1,1625000
7902172,1,1,1,1,0,0,1,80000
7862248,1,1,1,1,0,0,1,341666.66667
7841029,1,1,1,1,0,0,1,305000
7884692,1,1,1,1,0,0,1,320000
7804645,1,1,1,1,0,0,1,1250000
7860094,1,1,1,1,0,0,1,960000
7830189,1,1,1,1,0,0,1,400000
7893584,1,1,1,1,0,0,1,440000
7796763,1,1,1,1,0,0,1,680000
7836651,1,1,1,1,0,0,1,1000000
7845666,1,1,1,1,0,0,0,1100000
7898604,1,1,1,1,0,0,1,1405000
7835724,1,1,1,1,0,0,0,13760000
7807081,1,1,1,1,0,0,0,1925000
7877082,1,1,1,1,0,0,1,630000
7895661,1,1,1,1,0,0,1,400000
7844156,1,1,1,1,0,0,1,1630000
7903706,1,1,1,1,0,0,1,180000
7880379,1,1,1,1,0,0,1,1196166.6667
7816241,1,1,1,1,0,0,0,10466666.667
7888452,1,1,1,1,0,0,1,1238333.3333
7864433,1,1,1,1,0,0,0,1300000
7805195,1,1,1,1,0,0,1,1655000
7811401,1,1,1,1,0,0,1,706666.66667
7791900,1,1,1,1,0,0,1,1000000
7886047,1,1,1,1,1,0,1,230000
7817877,1,1,1,1,0,0,0,715000
7840354,1,1,1,1,0,0,1,1250000
7906540,1,1,1,1,0,0,0,600000
7789387,1,1,1,1,0,0,0,1188666.6667
7860200,1,1,1,1,0,0,0,637500
7896138,1,1,1,1,0,0,0,887500
7832120,1,1,1,1,0,0,1,145000
7908739,1,1,1,1,0,0,1,1131666.6667
7821947,1,1,1,1,0,0,1,613333.33333
7797760,1,1,1,1,1,0,1,300000
7860537,1,1,1,1,0,0,1,400000
7858039,1,1,1,1,0,0,1,187500
7847780,1,1,1,1,0,0,1,955000
7875286,1,1,1,1,0,0,1,756833.33333
7861779,1,1,1,1,0,0,1,2012200
7860639,1,1,1,1,0,0,0,800000
7893729,1,1,1,1,0,0,1,1105000
7858399,1,1,1,1,0,0,0,800000
7859530,1,1,1,1,0,0,0,555000
7874519,1,1,1,1,0,0,0,541666.66667
7824377,1,1,1,1,0,0,1,723333.33333
7828237,1,1,1,1,0,0,1,700000
7838341,1,1,1,1,0,0,1,2000000
7872072,1,1,1,1,0,0,1,1350000
7846608,1,1,1,1,0,0,1,850000
7873012,1,1,1,1,0,0,0,869000
7896914,1,1,1,1,0,0,1,985000
7857220,1,1,1,1,0,0,1,485000
7805855,1,1,1,1,1,0,1,437500
7834106,1,1,1,1,0,0,0,150000
7854374,1,1,1,1,0,0,0,3250000
7889091,1,1,1,1,0,0,1,1438666.6667
7793597,1,1,1,1,0,0,0,1200000
7896620,1,1,1,1,0,0,1,2100000
7863755,1,1,1,1,0,0,1,1400000
7859309,1,1,1,1,0,0,0,638333.33333
7817762,1,1,1,1,0,0,0,1283333.3333
7875857,1,1,1,1,0,0,1,2300000
7827332,1,1,1,1,0,0,1,1445000
7858776,1,1,1,1,0,0,1,950000
7866859,1,1,1,1,0,0,1,800000
7859506,1,1,1,1,1,0,1,1280000
7798225,1,1,1,1,0,0,1,838333.33333
7857829,1,1,1,1,0,0,1,600000
7796623,1,1,1,1,0,0,0,670000
7887156,1,1,1,1,0,0,1,300000
7823827,1,1,1,1,0,0,1,1658333.3333
7886432,1,1,1,1,0,0,1,1141666.6667
7850784,1,1,1,1,0,0,1,109166.66667
7828989,1,1,1,1,1,0,1,250000
7862029,1,1,1,1,0,0,1,500000
7858342,1,1,1,1,0,0,1,130000
7888141,1,1,1,1,0,0,1,450000
7878796,1,1,1,1,0,0,0,400000
7850693,1,1,1,1,0,0,1,866666.66667
7850410,1,1,1,1,0,0,0,1730000
7795830,1,1,1,1,0,0,1,690000
7849066,1,1,1,1,0,0,1,1116666.6667
7822786,1,1,1,1,0,0,1,1500000
7885265,1,1,1,1,0,0,1,1075000
7811812,1,1,1,1,0,0,1,1950000
7817750,1,1,1,1,0,0,1,612500
7833340,1,1,1,1,0,0,1,280000
7802624,1,1,1,1,0,0,0,500000
7821768,1,1,1,1,0,0,1,700000
7908894,1,1,1,1,0,0,1,1000000
7885936,1,1,1,1,0,0,1,1200000
7823794,1,1,1,1,1,0,0,3976666.6667
7900193,1,1,1,1,0,0,0,1700000
7860544,1,1,1,1,0,0,1,300000
7867709,1,1,1,1,0,0,1,1031666.6667
7805206,1,1,1,1,0,0,0,880000
7855647,1,1,1,1,0,0,1,2413333.3333
7891759,1,1,1,1,0,0,0,1683838.6667
7791305,1,1,1,1,0,0,1,60000
7795274,1,1,1,1,0,0,1,760000
7796816,1,1,1,1,0,0,0,1313333.3333
7889245,1,1,1,1,0,0,1,1030000
7862830,1,1,1,1,0,0,1,1680000
7884256,1,1,1,1,0,0,0,1037500
7869861,1,1,1,1,0,0,1,300000
7832856,1,1,1,1,0,0,0,1420000
7855173,1,1,1,1,0,0,1,1825000
7880712,1,1,1,1,0,0,1,900000
7789671,1,1,1,1,0,0,1,1091666.6667
7791037,1,1,1,1,0,0,1,247500
7886453,1,1,1,1,0,0,1,700000
7822362,1,1,1,1,0,0,1,853333.33333
7825194,1,1,1,1,0,0,1,1183333.3333
7817300,1,1,1,1,0,0,1,2487500
7873725,1,1,1,1,0,0,1,1400000
7901327,1,1,1,1,0,0,1,1195000
7823525,1,1,1,1,0,0,1,350000
7789728,1,1,1,1,0,0,1,1350000
7856924,1,1,1,1,0,0,1,900000
7804103,1,1,1,1,0,0,0,2174000
7816115,1,1,1,1,0,0,1,1300000
7908374,1,1,1,1,1,0,1,2070000
7892200,1,1,1,1,0,0,1,850000
7820875,1,1,1,1,0,0,1,847500
7795945,1,1,1,1,1,0,1,280000
7866854,1,1,1,1,0,0,1,550000
7864040,1,1,1,1,0,0,1,771250
7796875,1,1,1,1,0,0,0,1068333.3333
7892163,1,1,1,1,0,0,1,1584916.6667
7818854,1,1,1,1,0,0,1,520000
7825795,1,1,1,1,0,0,1,3042500
7823333,1,1,1,1,1,0,1,721666.66667
7807744,1,1,1,1,0,0,1,608333.33333
7809322,1,1,1,1,0,0,1,1182500
7893439,1,1,1,1,0,0,1,1098000
7801969,1,1,1,1,0,0,1,813333.33333
