"","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN.x","ING","REC","CAR","SEC","I_HOGAR"
"82718","7904557","1","1","1",1,0,0,1,1073333.3333
"82719","7904558","1","1","1",2,0,0,1,1526666.6667
"82720","7904560","1","1","1",2,0,0,1,1090000
"82721","7904564","1","1","1",1,0,0,1,3701666.6667
"82722","7904565","1","1","1",1,0,0,1,535000
"82723","7904566","1","1","1",2,0,0,1,1730000
"82724","7904569","1","1","1",2,0,0,0,1410000
"82725","7904570","1","1","1",3,1,1,1,5458333.3333
"82726","7904571","1","1","1",3,0,1,1,8483333.3333
"82727","7904576","1","1","1",2,0,0,1,405000
"82728","7904577","1","1","1",2,0,0,1,522500
"82729","7904579","1","1","1",2,0,0,1,245833.33333
"82730","7904581","1","1","1",1,0,0,1,840000
"82731","7904582","1","1","1",2,0,0,0,3004416.6667
"82732","7904583","1","1","1",3,0,0,1,4200000
"82733","7904585","1","1","1",2,0,0,1,3075000
"82734","7904586","1","1","1",1,0,0,1,6e+05
"82735","7904587","1","1","1",2,0,0,1,1370000
"82736","7904588","1","1","1",1,0,0,1,1300000
"82737","7904589","1","1","1",2,0,0,0,6e+05
"82738","7904590","1","1","1",2,0,0,1,2200000
"82739","7904591","1","1","1",1,0,0,1,1192500
"82740","7904592","1","1","1",1,0,0,1,366666.66667
"82741","7904593","1","1","1",1,0,0,1,660000
"82742","7904594","1","1","1",2,0,0,1,10883333.333
"82743","7904595","1","1","1",2,0,0,1,1467000
"82744","7904596","1","1","1",1,0,0,1,220000
"82745","7904597","1","1","1",2,0,0,1,2200000
"82746","7904601","1","1","1",2,0,0,1,8e+05
"82747","7904604","1","1","1",2,0,0,0,1525000
"82748","7904605","1","1","1",2,0,1,1,1120000
"82749","7904608","1","1","1",2,0,0,1,520000
"82750","7904609","1","1","1",2,0,0,1,2450000
"82751","7904610","1","1","1",1,0,0,1,6e+05
"82752","7904611","1","1","1",1,0,1,1,2705833.3333
"82753","7904612","1","1","1",1,0,0,0,795000
"82754","7904614","1","1","1",2,0,0,1,925000
"82755","7904616","1","1","1",2,0,0,1,1200000
"82756","7904617","1","1","1",2,0,0,1,1450000
"82757","7904618","1","1","1",2,0,0,1,1300000
"82758","7904619","1","1","1",2,1,0,0,1450000
"82759","7904621","1","1","1",2,1,1,1,2.1e+07
"82760","7904622","1","1","1",2,0,1,1,10500000
"82761","7904623","1","1","1",1,0,0,1,2003333.3333
"82762","7904624","1","1","1",3,0,0,1,1316666.6667
"82763","7904625","1","1","1",1,0,0,0,1030000
"82764","7904626","1","1","1",2,0,1,1,9500833.3333
"82765","7904629","1","1","1",3,1,1,1,1700000
"82766","7904630","1","1","1",1,0,1,0,3273333.3333
"82767","7904631","1","1","1",1,0,0,1,1250000
"82768","7904634","1","1","1",2,0,0,1,2339366.6667
"82769","7904635","1","1","1",1,0,0,1,1895000
"82770","7904636","1","1","1",1,0,0,1,153333.33333
"82771","7904637","1","1","1",2,0,1,0,4420333.3333
"82772","7904638","1","1","1",1,0,0,1,870000
"82773","7904639","1","1","1",2,0,0,0,1383333.3333
"82774","7904640","1","1","1",1,1,0,1,1270000
"82775","7904641","1","1","1",2,0,0,1,4400000
"82776","7904642","1","1","1",2,0,0,1,1390475.3333
"82777","7904645","1","1","1",2,0,0,1,5000333.3333
"82778","7904646","1","1","1",2,0,0,1,1135000
"82779","7904647","1","1","1",2,0,0,1,4350000
"82780","7904649","1","1","1",1,0,0,1,1425000
"82781","7904652","1","1","1",2,0,0,1,2300000
"82782","7904653","1","1","1",1,0,1,1,2241666.6667
"82783","7904654","1","1","1",2,0,0,1,2829000
"82784","7904655","1","1","1",2,0,0,1,613333.33333
"82785","7904658","1","1","1",2,0,0,1,975000
"82786","7904659","1","1","1",2,1,1,1,4134333.3333
"82787","7904660","1","1","1",1,1,0,1,8e+05
"82788","7904662","1","1","1",2,0,0,1,1600000
"82789","7904663","1","1","1",1,0,0,1,2066666.6667
"82790","7904664","1","1","1",2,1,1,1,8e+05
"82791","7904665","1","1","1",2,0,0,1,1561666.6667
"82792","7904666","1","1","1",2,0,0,1,2190000
"82793","7904668","1","1","1",2,0,0,1,2665333.3333
"82794","7904671","1","1","1",2,0,0,1,3720000
"82795","7904672","1","1","1",1,0,0,1,745000
"82796","7904673","1","1","1",1,0,0,0,1415000
"82797","7904675","1","1","1",2,0,0,1,2300000
"82798","7904680","1","1","1",3,0,1,1,6e+06
"82799","7904681","1","1","1",1,0,0,1,1875000
"82800","7904686","1","1","1",3,0,1,1,4681333.3333
"82801","7904687","1","1","1",1,0,0,1,4e+05
"82802","7904692","1","1","1",2,0,0,0,1800000
"82803","7904698","1","1","1",2,0,0,1,241666.66667
"82804","7904700","1","1","1",1,0,0,0,916666.66667
"82805","7904703","1","1","1",2,0,0,1,2250000
"82806","7904710","1","1","1",2,0,0,1,850000
"82807","7904711","1","1","1",2,0,0,1,2500000
"82808","7904714","1","1","1",2,1,1,0,4200000
"82809","7904715","1","1","1",2,0,0,1,3050000
"82810","7904716","1","1","1",1,0,0,1,2066666.6667
"82811","7904717","1","1","1",2,0,0,1,1400000
"82812","7904719","1","1","1",2,0,1,1,5658333.3333
"82813","7904721","1","1","1",3,0,0,1,3183333.3333
"82814","7904722","1","1","1",2,0,1,1,316666.66667
"82815","7904738","1","1","1",2,1,1,1,3500000
"82816","7904740","1","1","1",2,0,1,1,8400000
"82817","7904741","1","1","1",2,0,0,1,2906666.6667
"82818","7904742","1","1","1",2,0,0,1,2641666.6667
"82819","7904743","1","1","1",2,0,0,1,2458666.6667
"82820","7904744","1","1","1",1,0,0,1,470416.66667
"82821","7904747","1","1","1",2,0,0,1,850000
"82822","7904748","1","1","1",2,0,0,1,4451000
"82823","7904749","1","1","1",2,0,0,0,1760000
"82824","7904751","1","1","1",2,0,0,1,2617000
"82825","7904752","1","1","1",2,0,0,1,3184833.3333
"82826","7904753","1","1","1",2,0,0,1,3722833.3333
"82827","7904754","1","1","1",2,0,0,1,125000
"82828","7904755","1","1","1",2,0,1,1,6e+06
"82829","7904756","1","1","1",2,0,0,1,2401666.6667
"82830","7904758","1","1","1",2,0,0,1,980000
"82831","7904759","1","1","1",2,0,0,1,1750000
"82832","7904760","1","1","1",2,0,0,1,1403333.3333
"82833","7904761","1","1","1",2,0,0,1,2735000
"82834","7904762","1","1","1",1,0,0,1,955000
"82835","7904762","2","1","2",2,0,0,0,8e+05
"82836","7904764","1","1","1",2,0,0,1,2708333.3333
"82837","7904765","1","1","1",2,0,1,1,2700000
"82838","7904766","1","1","1",2,0,0,0,6538510.6667
"82839","7904770","1","1","1",2,0,1,1,3500000
"82840","7904771","1","1","1",2,0,1,1,4533333.3333
"82841","7904773","1","1","1",3,0,1,1,6500000
"82842","7904780","1","1","1",2,0,0,1,2541666.6667
"82843","7904781","1","1","1",2,0,0,1,11437500
"82844","7904786","1","1","1",2,0,0,1,1e+06
"82845","7904787","1","1","1",3,0,1,1,4900000
"82846","7904793","1","1","1",2,0,0,1,1549333.3333
"82847","7904795","1","1","1",2,0,0,1,1250000
"82848","7904796","1","1","1",3,0,1,1,6200000
"82849","7904797","1","1","1",1,0,0,1,1366666.6667
"82850","7904799","1","1","1",2,0,0,1,5200000
"82851","7904800","1","1","1",1,0,0,1,2e+06
"82852","7904801","1","1","1",2,0,0,1,1933333.3333
"82853","7904803","1","1","1",2,0,0,1,1e+05
"82854","7904804","1","1","1",2,0,1,1,4100000
"82855","7904805","1","1","1",2,0,0,1,2362500
"82856","7904806","1","1","1",1,0,0,1,9e+05
"82857","7904807","1","1","1",2,0,0,1,1041666.6667
"82858","7904808","1","1","1",1,0,0,1,1150000
"82859","7904811","1","1","1",2,0,0,1,2e+06
"82860","7904814","1","1","1",1,0,0,1,1300000
"82861","7904817","1","1","1",1,0,0,1,430000
"82862","7904819","1","1","1",1,0,0,1,231666.66667
"82863","7904820","1","1","1",1,0,0,1,8e+05
"82864","7904822","1","1","1",2,0,0,1,170500
"82865","7904823","1","1","1",2,0,0,1,5008333.3333
"82866","7904824","1","1","1",2,0,0,1,5e+05
"82867","7904826","1","1","1",1,0,0,1,1717000
"82868","7904827","1","1","1",2,0,0,1,813333.33333
"82869","7904828","1","1","1",2,0,0,1,2e+06
"82870","7904829","1","1","1",1,0,0,1,6e+05
"82871","7904830","1","1","1",1,0,0,1,1803333.3333
"82872","7904833","1","1","1",2,0,0,1,2250000
"82873","7904834","1","1","1",2,0,0,1,1200000
"82874","7904835","1","1","1",2,0,0,1,3300000
"82875","7904836","1","1","1",1,0,0,1,406666.66667
"82876","7904837","1","1","1",2,0,0,1,2090500
"82877","7904838","1","1","1",2,0,0,1,3653166.6667
"82878","7904839","1","1","1",2,0,0,1,1841666.6667
"82879","7904843","1","1","1",2,0,0,1,1760000
"82880","7904844","1","1","1",1,0,0,1,396666.66667
"82881","7904845","1","1","1",1,0,0,1,2700333.3333
"82882","7904847","1","1","1",1,0,0,1,1250000
"82883","7904848","1","1","1",3,0,0,1,4394333.3333
"82884","7904849","1","1","1",1,0,0,1,2351666.6667
"82885","7904850","1","1","1",1,0,0,1,1650000
"82886","7904851","1","1","1",1,0,0,1,1083333.3333
"82887","7904852","1","1","1",1,0,0,1,2323666.6667
"82888","7904855","1","1","1",1,0,0,1,1760000
"82889","7904857","1","1","1",2,0,0,1,1996666.6667
"82890","7904858","1","1","1",1,0,0,1,1400000
"82891","7904859","1","1","1",2,0,1,1,10666666.667
"82892","7904860","1","1","1",2,0,0,1,5100000
"82893","7904861","1","1","1",2,0,1,1,4500000
"82894","7904862","1","1","1",2,0,0,1,2e+06
"82895","7904863","1","1","1",2,0,0,1,75000
"82896","7904864","1","1","1",2,0,1,1,2500000
"82897","7904865","1","1","1",1,0,1,1,9e+05
"82898","7904867","1","1","1",2,0,0,1,1300000
"82899","7904870","1","1","1",2,0,0,1,703333.33333
"82900","7904871","1","1","1",2,0,1,1,5535333.3333
"82901","7904873","1","1","1",1,0,0,1,1e+06
"82902","7904874","1","1","1",1,0,0,1,2200000
"82903","7904875","1","1","1",1,0,1,1,1e+06
"82904","7904876","1","1","1",2,0,0,1,1300000
"82905","7904877","1","1","1",2,0,0,1,1800000
"82906","7904878","1","1","1",3,0,1,1,7374333.3333
"82907","7904879","1","1","1",1,0,0,1,2163666.6667
"82908","7904880","1","1","1",1,0,0,1,2266333.3333
"82909","7904881","1","1","1",1,0,0,1,1790333.3333
"82910","7904882","1","1","1",2,0,0,1,1560000
"82911","7904883","1","1","1",2,0,0,1,550000
"82912","7904884","1","1","1",2,1,0,1,1800000
"82913","7904885","1","1","1",3,0,1,1,2e+06
"82914","7904886","1","1","1",2,0,1,1,4800000
"82915","7904887","1","1","1",2,0,0,1,2e+06
"82916","7904888","1","1","1",3,0,1,1,6333333.3333
"82917","7904889","1","1","1",3,0,1,1,45833333.333
"82918","7904891","1","1","1",2,0,1,1,1270000
"82919","7904892","1","1","1",1,0,0,1,720000
"82920","7904893","1","1","1",2,0,0,1,3283333.3333
"82921","7904894","1","1","1",1,0,0,1,906666.66667
"82922","7904895","1","1","1",2,0,0,1,2391666.6667
"82923","7904897","1","1","1",1,0,0,1,1391666.6667
"82924","7904898","1","1","1",2,1,0,1,5e+05
"82925","7904899","1","1","1",1,0,0,1,2125333.3333
"82926","7904900","1","1","1",1,0,0,1,2540333.3333
"82927","7904901","1","1","1",2,0,0,1,2640000
"82928","7904902","1","1","1",3,0,1,1,5716666.6667
"82929","7904903","1","1","1",1,0,0,1,316666.66667
"82930","7904904","1","1","1",2,0,0,1,1280333.3333
"82931","7904905","1","1","1",2,0,0,1,1065000
"82932","7904906","1","1","1",1,0,0,1,1225000
"82933","7904907","1","1","1",2,0,0,1,1598666.6667
"82934","7904908","1","1","1",3,0,0,1,1500000
"82935","7904909","1","1","1",1,0,0,1,1e+06
"82936","7904910","1","1","1",2,0,0,1,1448333.3333
"82937","7904911","1","1","1",2,0,0,1,1450000
"82938","7904912","1","1","1",1,0,0,1,1768000
"82939","7904913","1","1","1",2,0,0,1,2650000
"82940","7904914","1","1","1",2,0,0,1,1e+06
"82941","7904915","1","1","1",2,0,1,1,3633666.6667
"82942","7904917","1","1","1",1,0,0,1,883333.33333
"82943","7904921","1","1","1",3,0,1,1,32400000
"82944","7904922","1","1","1",3,1,0,1,7300000
"82945","7904923","1","1","1",3,0,1,1,19200000
"82946","7904924","1","1","1",2,0,1,1,4e+06
"82947","7904926","1","1","1",3,0,1,1,25058333.333
"82948","7904927","1","1","1",2,1,1,1,10900000
"82949","7904928","1","1","1",2,0,0,1,2980666.6667
"82950","7904929","1","1","1",1,0,0,1,5271500
"82951","7904932","1","1","1",3,0,1,1,1920000
"82952","7904933","1","1","1",2,0,0,1,2694500
"82953","7904934","1","1","1",1,0,0,1,1383333.3333
"82954","7904935","1","1","1",2,0,0,1,8e+05
"82955","7904936","1","1","1",1,0,0,1,1300000
"82956","7904937","1","1","1",1,0,0,1,250000
"82957","7904939","1","1","1",3,0,0,1,1e+06
"82958","7904940","1","1","1",2,0,0,1,1400000
"82959","7904941","1","1","1",3,0,1,1,9800000
"82960","7904943","1","1","1",2,0,0,1,2300000
"82961","7904945","1","1","1",1,0,0,1,1995966.6667
"82962","7904946","1","1","1",1,0,0,1,2267000
"82963","7904947","1","1","1",3,0,0,1,3583333.3333
"82964","7904952","1","1","1",2,0,1,1,2107000
"82965","7904955","1","1","1",3,0,1,1,3e+06
"82966","7904956","1","1","1",2,0,0,1,2325000
"82967","7904957","1","1","1",2,0,0,1,4233666.6667
"82968","7904958","1","1","1",3,1,1,1,6500000
"82969","7904959","1","1","1",1,0,0,1,1e+06
"82970","7904961","1","1","1",1,0,0,1,3250000
"82971","7904962","1","1","1",1,0,0,1,2847500
"82972","7904963","1","1","1",1,0,0,1,1400000
"82973","7904964","1","1","1",2,0,0,1,1e+06
"82974","7904965","1","1","1",2,0,1,1,1293333.3333
"82975","7904966","1","1","1",1,0,0,1,2230333.3333
"82976","7904967","1","1","1",1,0,0,1,1418666.6667
"82977","7904968","1","1","1",1,0,0,0,666666.66667
"82978","7904969","1","1","1",2,0,0,1,1e+06
"82979","7904971","1","1","1",2,0,0,1,3617000
"82980","7904972","1","1","1",2,0,1,0,2916666.6667
"82981","7904973","1","1","1",1,0,0,0,2083333.3333
"82982","7904974","1","1","1",3,0,1,1,13208333.333
"82983","7904975","1","1","1",2,0,1,1,4200000
"82984","7904976","1","1","1",2,1,1,1,580000
"82985","7904977","1","1","1",1,0,0,1,475000
"82986","7904978","1","1","1",2,0,0,1,950000
"82987","7904979","1","1","1",2,0,0,1,1787666.6667
"82988","7904980","1","1","1",2,0,0,1,1e+06
"82989","7904981","1","1","1",2,0,0,1,1500000
"82990","7904982","1","1","1",2,0,0,1,2701000
"82991","7904983","1","1","1",2,1,0,1,1e+06
"82992","7904984","1","1","1",1,0,0,1,2207000
"82993","7904985","1","1","1",2,1,0,1,4e+08
"82994","7904996","1","1","1",2,0,0,1,1e+06
"82995","7905021","1","1","1",2,1,0,0,4175000
"82996","7905022","1","1","1",2,1,0,1,413333.33333
"82997","7905026","1","1","1",1,0,0,1,625000
"82998","7905027","1","1","1",3,0,0,0,6e+06
"82999","7905028","1","1","1",1,0,0,0,270000
"83000","7905029","1","1","1",1,0,0,1,1665000
"83001","7905031","1","1","1",2,0,0,1,2165000
"83002","7905036","1","1","1",1,0,0,0,1100000
"83003","7905037","1","1","1",2,0,0,1,2145000
"83004","7905038","1","1","1",1,0,0,0,1636916.6667
"83005","7905039","1","1","1",1,0,0,0,3461250
"83006","7905040","1","1","1",2,0,0,1,1375000
"83007","7905042","1","1","1",3,0,1,1,8e+06
"83008","7905043","1","1","1",1,0,0,1,1390333.3333
"83009","7905046","1","1","1",3,0,0,1,1400000
"83010","7905047","1","1","1",2,0,0,1,3183333.3333
"83011","7905048","1","1","1",2,0,0,1,1125000
"83012","7905052","1","1","1",2,0,0,0,10248583.333
"83013","7905054","1","1","1",2,0,0,0,1677833.3333
"83014","7905055","1","1","1",2,0,0,1,2700000
"83015","7905058","1","1","1",1,0,0,1,1350000
"83016","7905059","1","1","1",1,1,0,1,5400000
"83017","7905060","1","1","1",1,0,0,0,910000
"83018","7905064","1","1","1",3,1,1,1,13450000
"83019","7905065","1","1","1",1,0,0,1,550000
"83020","7905066","1","1","1",1,0,0,1,1260000
"83021","7905068","1","1","1",1,0,0,0,5e+05
"83022","7905070","1","1","1",2,0,0,1,1166666.6667
"83023","7905071","1","1","1",1,0,0,1,387166.66667
"83024","7905073","1","1","1",1,0,0,1,99000
"83025","7905074","1","1","1",2,0,0,1,1066666.6667
"83026","7905076","1","1","1",1,0,0,1,450000
"83027","7905077","1","1","1",2,0,0,0,4259333.3333
"83028","7905078","1","1","1",1,0,0,0,460000
"83029","7905079","1","1","1",2,0,0,1,2718333.3333
"83030","7905080","1","1","1",2,0,0,1,5180000
"83031","7905081","1","1","1",2,0,0,1,3515000
"83032","7905082","1","1","1",1,0,0,1,1700000
"83033","7905083","1","1","1",1,0,0,1,1910416.6667
"83034","7905087","1","1","1",2,1,0,1,2480000
"83035","7905088","1","1","1",1,0,0,0,1162500
"83036","7905088","2","1","2",1,0,0,0,542500
"83037","7905089","1","1","1",2,0,0,1,601666.66667
"83038","7905091","1","1","1",1,0,0,1,1445666.6667
"83039","7905092","1","1","1",1,0,0,0,733333.33333
"83040","7905093","1","1","1",1,0,0,1,1727000
"83041","7905094","1","1","1",1,0,0,1,1293333.3333
"83042","7905096","1","1","1",2,0,0,0,1200000
"83043","7905099","1","1","1",2,0,1,1,20362500
"83044","7905100","1","1","1",1,0,0,0,2470500
"83045","7905101","1","1","1",2,1,0,1,6300000
"83046","7905102","1","1","1",2,0,0,1,950000
"83047","7905104","1","1","1",1,0,0,1,994750
"83048","7905108","1","1","1",3,0,0,1,6e+06
"83049","7905109","1","1","1",1,0,0,1,1e+06
"83050","7905110","1","1","1",2,0,0,1,992500
"83051","7905111","1","1","1",2,0,0,1,1870000
"83052","7905112","1","1","1",1,0,0,0,533333.33333
"83053","7905113","1","1","1",1,0,0,1,4281666.6667
"83054","7905116","1","1","1",1,0,0,1,1331666.6667
"83055","7905117","1","1","1",1,0,0,1,806666.66667
"83056","7905118","1","1","1",3,0,1,1,8750000
"83057","7905119","1","1","1",2,0,0,1,1075000
"83058","7905120","1","1","1",1,0,0,1,1004333.3333
"83059","7905121","1","1","1",1,0,0,1,1600000
"83060","7905122","1","1","1",1,0,0,0,2254166.6667
"83061","7905124","1","1","1",1,0,0,1,1114666.6667
"83062","7905125","1","1","1",2,0,0,0,1e+06
"83063","7905126","1","1","1",1,0,0,0,1916666.6667
"83064","7905127","1","1","1",1,0,0,1,775000
"83065","7905128","1","1","1",2,0,0,0,2200000
"83066","7905129","1","1","1",2,0,0,1,450000
"83067","7905130","1","1","1",1,0,0,1,378333.33333
"83068","7905131","1","1","1",1,0,0,1,116666.66667
"83069","7905131","2","1","2",1,0,0,1,1470000
"83070","7905133","1","1","1",2,0,0,1,2585333.3333
"83071","7905134","1","1","1",2,0,0,1,613333.33333
"83072","7905135","1","1","1",1,0,0,1,1877500
"83073","7905136","1","1","1",2,0,0,1,1412000
"83074","7905137","1","1","1",2,0,0,1,2511666.6667
"83075","7905138","1","1","1",1,1,0,1,6e+05
"83076","7905139","1","1","1",3,0,1,1,6291666.6667
"83077","7905140","1","1","1",2,0,0,1,1629166.6667
"83078","7905141","1","1","1",2,0,0,1,1300000
"83079","7905142","1","1","1",1,0,0,0,1600000
"83080","7905143","1","1","1",1,0,0,0,5e+05
"83081","7905145","1","1","1",2,0,0,1,1300000
"83082","7905146","1","1","1",1,0,0,1,4e+05
"83083","7905147","1","1","1",1,0,0,1,812083.33333
"83084","7905148","1","1","1",1,0,0,1,5622677.3333
"83085","7905149","1","1","1",1,0,0,1,190666.66667
"83086","7905150","1","1","1",1,1,1,1,4684166.6667
"83087","7905151","1","1","1",1,0,0,1,360000
"83088","7905152","1","1","1",1,0,0,1,1409000
"83089","7905153","1","1","1",1,0,0,1,960000
"83090","7905154","1","1","1",1,0,0,0,450000
"83091","7905155","1","1","1",1,0,0,1,541666.66667
"83092","7905156","1","1","1",1,0,0,1,250000
"83093","7905157","1","1","1",2,0,0,1,3550000
"83094","7905158","1","1","1",1,0,0,1,4026666.6667
"83095","7905159","1","1","1",2,0,1,1,3848666.6667
"83096","7905160","1","1","1",1,1,0,1,1910000
"83097","7905161","1","1","1",2,0,0,1,3400000
"83098","7905163","1","1","1",1,0,0,1,298333.33333
"83099","7905164","1","1","1",1,0,0,1,1816666.6667
"83100","7905165","1","1","1",1,0,0,1,600833.33333
"83101","7905166","1","1","1",1,0,0,1,3216666.6667
"83102","7905168","1","1","1",1,0,0,1,3800000
"83103","7905170","1","1","1",1,0,0,1,8e+05
"83104","7905172","1","1","1",2,0,0,1,5900000
"83105","7905173","1","1","1",1,0,0,0,410000
"83106","7905174","1","1","1",1,0,0,1,8e+05
"83107","7905175","1","1","1",1,0,0,1,2080000
"83108","7905176","1","1","1",2,0,0,1,2168838.6667
"83109","7905177","1","1","1",1,0,0,1,950000
"83110","7905177","2","1","2",2,0,0,1,1350000
"83111","7905177","3","1","3",1,0,0,1,1300000
"83112","7905177","4","1","4",1,0,0,0,1590000
"83113","7905179","1","1","1",1,0,0,1,2125000
"83114","7905181","1","1","1",2,0,0,1,8800000
"83115","7905185","1","1","1",2,0,0,1,3115000
"83116","7905186","1","1","1",1,0,1,1,4606666.6667
"83117","7905187","1","1","1",2,0,0,1,1016666.6667
"83118","7905188","1","1","1",2,0,0,1,1480000
"83119","7905189","1","1","1",1,0,0,0,1236666.6667
"83120","7905190","1","1","1",2,0,0,1,1476666.6667
"83121","7905191","1","1","1",2,1,1,1,4348800
"83122","7905192","1","1","1",1,1,0,1,545000
"83123","7905193","1","1","1",2,0,0,1,850000
"83124","7905194","1","1","1",2,0,0,1,1150000
"83125","7905194","2","1","2",2,0,0,1,999000
"83126","7905195","1","1","1",1,0,0,1,530000
"83127","7905196","1","1","1",1,1,0,1,3494166.6667
"83128","7905198","1","1","1",2,0,0,1,2245833.3333
"83129","7905199","1","1","1",3,0,1,1,4266666.6667
"83130","7905200","1","1","1",1,0,0,1,3618583.3333
"83131","7905201","1","1","1",2,0,0,1,1e+05
"83132","7905202","1","1","1",1,0,0,1,945000
"83133","7905203","1","1","1",2,1,0,1,3610000
"83134","7905204","1","1","1",1,0,0,1,1296666.6667
"83135","7905205","1","1","1",2,0,1,1,4771250
"83136","7905206","1","1","1",1,0,0,1,880000
"83137","7905208","1","1","1",1,0,0,0,1325000
"83138","7905209","1","1","1",2,0,0,0,250000
"83139","7905210","1","1","1",2,0,0,1,1338333.3333
"83140","7905212","1","1","1",1,0,0,1,406666.66667
"83141","7905213","1","1","1",2,0,0,1,6101333.3333
"83142","7905214","1","1","1",1,0,0,1,1460000
"83143","7905217","1","1","1",2,0,0,1,1100000
"83144","7905218","1","1","1",2,0,0,1,1233333.3333
"83145","7905219","1","1","1",1,0,0,1,1500000
"83146","7905220","1","1","1",1,0,0,1,2040000
"83147","7905222","1","1","1",1,0,0,0,550000
"83148","7905225","1","1","1",1,0,0,1,1780000
"83149","7905226","1","1","1",1,0,0,1,4350000
